actor.name;timestamp;result.duration;verb.name;verb.id;object.name;activity.name;context.name;result.response;result.success
Person 1;15.9.2023 18:40;PT33M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;if isnan(loc_treasure, (int, float)):;FALSE
Person 1;15.9.2023 18:40;PT33M54S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnan(loc_treasure);FALSE
Person 1;15.9.2023 18:40;PT34M59S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnan(loc_treasure, (int, float)):;FALSE
Person 1;15.9.2023 18:40;PT34M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnan(loc_treasure, (int, float));FALSE
Person 1;15.9.2023 18:40;PT34M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnan(loc_treasure, (int, foat));FALSE
Person 1;15.9.2023 18:41;PT34M13S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 7;Escape room test;Databases;math.isnan(loc_treasure);FALSE
Person 1;15.9.2023 18:41;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;;FALSE
Person 1;15.9.2023 18:41;PT35M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:42;PT36M30S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:43;PT36M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes"", [2])";FALSE
Person 1;15.9.2023 18:43;PT36M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes"", [2]))";FALSE
Person 1;15.9.2023 18:43;PT36M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(""aye"", ""yes"", 2)";FALSE
Person 1;15.9.2023 18:43;PT36M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(""aye"", ""yes"", [2])";FALSE
Person 1;15.9.2023 18:43;PT36M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes""[,2]))";FALSE
Person 1;15.9.2023 18:43;PT36M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes""[2]))";FALSE
Person 1;15.9.2023 18:43;PT36M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes, [2]);FALSE
Person 1;15.9.2023 18:43;PT36M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=pirate_speak.replace(""Aye"", ""Yes"",[2]))";FALSE
Person 1;15.9.2023 18:43;PT36M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes [,2]);FALSE
Person 1;15.9.2023 18:43;PT37M59S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye','yes',[2]);FALSE
Person 1;15.9.2023 18:43;PT37M2S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes',[2]));FALSE
Person 1;15.9.2023 18:43;PT37M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes',[2]);FALSE
Person 1;15.9.2023 18:44;PT37M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye','yes'[,2]);FALSE
Person 1;15.9.2023 18:44;PT37M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes' [2]);FALSE
Person 1;15.9.2023 18:44;PT37M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye','yes',2);FALSE
Person 1;15.9.2023 18:44;PT37M27S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes' [,2]);FALSE
Person 1;15.9.2023 18:44;PT37M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes' ,[,2]);FALSE
Person 1;15.9.2023 18:44;PT37M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=pirate_speak.replace('Aye', 'Yes' ,[2]);FALSE
Person 1;15.9.2023 18:44;PT37M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye','Yes',[2]);FALSE
Person 1;15.9.2023 18:44;PT38M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye aye, yes[,2]);FALSE
Person 1;15.9.2023 18:44;PT38M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye, Aye','yes, yes',[2]);FALSE
Person 1;15.9.2023 18:44;PT38M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace('Aye Aye', 'Yes Yes'[,2]);FALSE
Person 1;15.9.2023 18:45;PT38M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('Aye,Aye','yes,yes',[2]);FALSE
Person 1;15.9.2023 18:45;PT38M25S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Aye"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('aye,aye','yes,yes',[2]);FALSE
Person 1;15.9.2023 18:45;PT38M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('aye, aye','yes, yes',[2]);FALSE
Person 1;15.9.2023 18:45;PT38M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace('Aye Aye', 'Yes Yes',2);FALSE
Person 1;15.9.2023 18:45;PT38M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT38M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:45;PT55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace('Aye', 'Yes',2);FALSE
Person 1;15.9.2023 18:45;PT39M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace('Aye','Yes',2);FALSE
Person 1;15.9.2023 18:45;PT39M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace('Aye','Yes',1);FALSE
Person 1;15.9.2023 18:45;PT39M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak = pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:46;PT39M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;replace('Aye','Yes',1);FALSE
Person 1;15.9.2023 18:46;PT39M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"\irate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:46;PT39M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 1;15.9.2023 18:46;PT39M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;replace('Aye','Yes',2);FALSE
Person 1;15.9.2023 18:46;PT20M25S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",2)";TRUE
Person 1;15.9.2023 18:26;PT1M10S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 5;Escape room test;Databases;;FALSE
Person 1;15.9.2023 18:08;PT20M55S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 2;Escape room test;Databases;;FALSE
Person 1;15.9.2023 18:26;PT5S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 5;Escape room test;Databases;;FALSE
Person 2;15.9.2023 18:07;PT1M;started;http://activitystrea.ms/schema/1.0/start;Game;Escape room test;Databases;;FALSE
Person 2;15.9.2023 18:08;PT1M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 1;Escape room test;Databases;time.sleep(2.0);FALSE
Person 2;15.9.2023 18:08;PT1M23S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 1;Escape room test;Databases;time.sleep(2);FALSE
Person 2;15.9.2023 18:08;PT2M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;remove(' ');FALSE
Person 2;15.9.2023 18:09;PT2M6S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 2;15.9.2023 18:09;PT2M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 2;15.9.2023 18:09;PT2M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip([chars]);FALSE
Person 2;15.9.2023 18:09;PT2M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentences.strip();FALSE
Person 2;15.9.2023 18:10;PT3M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 2;15.9.2023 18:10;PT3M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespaces.replace();FALSE
Person 2;15.9.2023 18:10;PT3M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence_with_spaces = ""  Blackbeard loves spaces!   "" cleaned_sentence = sentence_with_spaces.strip()";FALSE
Person 2;15.9.2023 18:10;PT3M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"whitespaces.replace("""")";FALSE
Person 2;15.9.2023 18:10;PT4M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence_with_spaces = ""  Blackbeard loves spaces!   "" cleaned_sentence = sentence_with_spaces.strip()";FALSE
Person 2;15.9.2023 18:11;PT4M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;Blackbeard loves the spacebar. strip();FALSE
Person 2;15.9.2023 18:11;PT4M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;Blackbeard loves the spacebar. strip();FALSE
Person 2;15.9.2023 18:12;PT5M57S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;join();FALSE
Person 2;15.9.2023 18:12;PT5M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.join();FALSE
Person 2;15.9.2023 18:12;PT5M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence.strip();FALSE
Person 2;15.9.2023 18:12;PT5M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip.whitespace();FALSE
Person 2;15.9.2023 18:12;PT5M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.strip();FALSE
Person 2;15.9.2023 18:13;PT5M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence="" Blackbeard loves the spacebar. """;FALSE
Person 2;15.9.2023 18:13;PT6M59S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence="" Blackbeard loves the spacebar. """;FALSE
Person 2;15.9.2023 18:13;PT6M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence="" Blackbeard loves the spacebar. """;FALSE
Person 2;15.9.2023 18:13;PT6M9S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 2;15.9.2023 18:13;PT6M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;string.whitespace();FALSE
Person 2;15.9.2023 18:13;PT7M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip;FALSE
Person 2;15.9.2023 18:14;PT7M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip();FALSE
Person 2;15.9.2023 18:14;PT7M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;string.strip();FALSE
Person 2;15.9.2023 18:14;PT8M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence_string.strip();FALSE
Person 2;15.9.2023 18:15;PT8M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;' Blackbeard loves the spacebar. '.strip();FALSE
Person 2;15.9.2023 18:15;PT8M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 2;15.9.2023 18:15;PT8M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 2;15.9.2023 18:15;PT8M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentences.strip();FALSE
Person 2;15.9.2023 18:15;PT8M49S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentences.strip();FALSE
Person 2;15.9.2023 18:16;PT9M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence.strip();FALSE
Person 2;15.9.2023 18:16;PT9M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence.strip();FALSE
Person 2;15.9.2023 18:16;PT9M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence.join();FALSE
Person 2;15.9.2023 18:16;PT9M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;blackbeard.strip();FALSE
Person 2;15.9.2023 18:16;PT9M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip.sentence();FALSE
Person 2;15.9.2023 18:16;PT9M30S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip.string();FALSE
Person 2;15.9.2023 18:16;PT9M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;statement.strip();FALSE
Person 2;15.9.2023 18:16;PT9M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.strip();FALSE
Person 2;15.9.2023 18:16;PT9M49S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentences.strip();FALSE
Person 2;15.9.2023 18:17;PT10M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip.whitespace();FALSE
Person 2;15.9.2023 18:17;PT10M20S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 2;Escape room test;Databases;text.strip();FALSE
Person 2;15.9.2023 18:18;PT11M59S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"find(""ahoy"")";FALSE
Person 2;15.9.2023 18:18;PT11M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith(ahoy);FALSE
Person 2;15.9.2023 18:18;PT11M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;find(ahoy);FALSE
Person 2;15.9.2023 18:18;PT11M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:19;PT12M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:19;PT13M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:20;PT13M33S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"text.find(""ahoy"")";FALSE
Person 2;15.9.2023 18:20;PT13M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.name();FALSE
Person 2;15.9.2023 18:21;PT14M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.find(ahoy,a,y);FALSE
Person 2;15.9.2023 18:21;PT14M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"text.find(""ahoy"",""a"",""y"")";FALSE
Person 2;15.9.2023 18:21;PT14M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startwith();FALSE
Person 2;15.9.2023 18:21;PT15M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startwith(text);FALSE
Person 2;15.9.2023 18:22;PT15M3S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith(text);FALSE
Person 2;15.9.2023 18:22;PT15M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"text.startswith(""ahoy"")";FALSE
Person 2;15.9.2023 18:22;PT15M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:22;PT15M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:22;PT15M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"string.startswith(""ahoy"")";FALSE
Person 2;15.9.2023 18:22;PT15M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"string.startswith(""ahoy"")";FALSE
Person 2;15.9.2023 18:22;PT15M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 2;15.9.2023 18:22;PT15M49S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"startswith(""ahoy"")";FALSE
Person 2;15.9.2023 18:22;PT16M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith('ahoy');FALSE
Person 2;15.9.2023 18:23;PT16M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"str.startswith(""ahoy"")";FALSE
Person 2;15.9.2023 18:23;PT16M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.startswith();FALSE
Person 2;15.9.2023 18:23;PT16M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith("""")";FALSE
Person 2;15.9.2023 18:23;PT16M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.startswith();FALSE
Person 2;15.9.2023 18:23;PT16M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith("""")";FALSE
Person 2;15.9.2023 18:23;PT17M45S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"""ahoy"".startswith()";FALSE
Person 2;15.9.2023 18:24;PT17M2S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.startswith();FALSE
Person 2;15.9.2023 18:24;PT17M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.startswith();FALSE
Person 2;15.9.2023 18:24;PT17M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith("""")";FALSE
Person 2;15.9.2023 18:24;PT19M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith("""","""","""")";FALSE
Person 2;15.9.2023 18:26;PT19M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;abaft.startswith();FALSE
Person 2;15.9.2023 18:26;PT19M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;belay.startswith();FALSE
Person 2;15.9.2023 18:26;PT19M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""Avast!"")";FALSE
Person 2;15.9.2023 18:26;PT20M23S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""Avast"")";FALSE
Person 2;15.9.2023 18:27;PT20M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;513;FALSE
Person 2;15.9.2023 18:27;PT21M51S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 4;Escape room test;Databases;326;FALSE
Person 2;15.9.2023 18:28;PT21M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;1;FALSE
Person 2;15.9.2023 18:28;PT21M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;110;FALSE
Person 2;15.9.2023 18:28;PT21M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;111;FALSE
Person 2;15.9.2023 18:28;PT22M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;1;FALSE
Person 2;15.9.2023 18:29;PT22M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;94732;FALSE
Person 2;15.9.2023 18:29;PT23M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;94;FALSE
Person 2;15.9.2023 18:30;PT23M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;151;FALSE
Person 2;15.9.2023 18:30;PT23M48S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;145;FALSE
Person 2;15.9.2023 18:30;PT23M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;155;FALSE
Person 2;15.9.2023 18:31;PT23M54S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;time.time();FALSE
Person 2;15.9.2023 18:31;PT23M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;890;FALSE
Person 2;15.9.2023 18:31;PT24M59S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 5;Escape room test;Databases;169;FALSE
Person 2;15.9.2023 18:31;PT24M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;169';FALSE
Person 2;15.9.2023 18:31;PT24M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;169;FALSE
Person 2;15.9.2023 18:31;PT24M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;90;FALSE
Person 2;15.9.2023 18:32;PT25M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;350;FALSE
Person 2;15.9.2023 18:32;PT25M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;170;FALSE
Person 2;15.9.2023 18:32;PT25M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;treasure_location.somthing(folder);FALSE
Person 2;15.9.2023 18:32;PT25M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(folder_path);FALSE
Person 2;15.9.2023 18:33;PT26M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(treasure_location);FALSE
Person 2;15.9.2023 18:33;PT26M20S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 6;Escape room test;Databases;"os.path.exists(""treasure_location"")";FALSE
Person 2;15.9.2023 18:33;PT27M48S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isint();FALSE
Person 2;15.9.2023 18:34;PT27M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure);FALSE
Person 2;15.9.2023 18:34;PT27M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.int(loc_treasure);FALSE
Person 2;15.9.2023 18:34;PT27M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"isinstance(""loc_treasure"")";FALSE
Person 2;15.9.2023 18:34;PT27M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.instance(loc_treasure);FALSE
Person 2;15.9.2023 18:35;PT28M54S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.instance(x);FALSE
Person 2;15.9.2023 18:35;PT28M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.int(x);FALSE
Person 2;15.9.2023 18:35;PT29M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.number(x);FALSE
